20#-0.349,-2.109,98.625#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
21#-0.095,-2.093,91.812#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
22#0.162,-2.09,86.398#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
23#0.398,-2.104,89.327#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
24#0.639,-2.112,93.456#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
25#0.854,-2.121,91.742#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
26#1.086,-2.139,92.575#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
27#1.325,-2.134,94.422#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
28#1.532,-2.077,88.818#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
29#1.726,-2.012,74.453#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
30#1.935,-1.926,71.468#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
31#2.07,-1.783,67.812#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
32#2.143,-1.563,43.125#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
33#2.209,-1.373,18.424#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
34#2.317,-1.194,19.075#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
35#2.412,-0.999,31.287#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
36#2.428,-0.796,25.825#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
37#2.415,-0.606,4.675#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
38#2.405,-0.449,356.13#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
39#2.377,-0.265,356.05#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
40#2.265,-0.136,351.614#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
41#2.061,-0.052,318.893#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
42#1.87,0.027,292.333#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
43#1.689,0.134,292.545#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
44#1.464,0.18,300.584#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
45#1.194,0.213,281.482#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
